pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
-323801.58780700003,0,0,0.9923117756843567,0.4327278931935628,0.5950065851211548,47.78481674194336,2d c++,83.08375549316406,77.75873565673828,45.55613708496094,47.78481674194336,152.760986328125,,,,,,,,,,,,,,,,,,,,,
-323801.58780700003,0,0,0.9923117756843567,0.4320463502936737,0.5955288987005878,47.78690329760508,pye3d 0.1.1 real-time,82.95289925638535,77.65845144948713,45.92096465263462,47.78690329760508,137.17455577235992,4.247348442944747,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.3424298407697814,-2.0281842109122468,28.192802315006272,-0.17654162939404575,0.2681886570459385,-0.9470522146760395,2.1236742214723736,1.2992840110166008,-1.7550927474191924,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.581152,0,0,1.0,0.4322951070430725,0.5956473885161839,47.689886101889975,pye3d 0.1.1 real-time,83.00066055226992,77.6357014048927,45.83929015490927,47.689886101889975,136.89550579262314,4.23851759580986,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.3243962926592687,-2.0208290730445895,28.19154284729116,-0.17480635041803763,0.26889640551724164,-0.9471734070134323,2.11925879790493,1.298549274040864,-1.7532985632193399,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.581152,0,0,1.0,0.432992418607076,0.5951271057128906,47.68833541870117,2d c++,83.1345443725586,77.735595703125,45.45632553100586,47.68833541870117,152.7109222412109,,,,,,,,,,,,,,,,,,,,,
-323801.578801,0,1,0.9635791778564453,0.4072028001149495,0.41313767433166504,36.48294448852539,2d c++,78.18293762207031,112.67756652832031,35.11407470703125,36.48294448852539,27.69753074645996,,,,,,,,,,,,,,,,,,,,,
-323801.578801,0,1,0.9635791778564453,0.4076711537025968,0.41319977016078424,36.47152368540118,pye3d 0.1.1 real-time,78.2728615108986,112.66564412912942,34.26227246375578,36.47152368540118,19.652319942413783,3.8315075902026496,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.768523337469401,1.9969973752821033,33.30631006404351,-0.3040816362068428,-0.1741980334233885,-0.9365839010324667,1.9157537951013248,1.7458876176780773,-1.8847306321812658,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.573204,0,0,1.0,0.4327661991119385,0.5954029162724812,47.711761474609375,2d c++,83.09111022949219,77.6826400756836,45.506221771240234,47.711761474609375,152.5247650146484,,,,,,,,,,,,,,,,,,,,,
-323801.573204,0,0,1.0,0.43208966326948933,0.5959214053172668,47.71335319734474,pye3d 0.1.1 real-time,82.96121534774196,77.58309017908476,45.86191818786043,47.71335319734474,136.9402217992228,4.240437656636891,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.3238559126529534,-2.021104702547902,28.191364887891183,-0.17475435232768582,0.2688698830559193,-0.9471905311646793,2.1202188283184453,1.2985768105962474,-1.7532422470456108,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.57217400003,0,1,1.0,0.4069830576578776,0.4131828943888346,36.35503005981445,2d c++,78.1407470703125,112.66888427734375,35.05939483642578,36.35503005981445,26.784290313720717,,,,,,,,,,,,,,,,,,,,,
-323801.57217400003,0,1,1.0,0.407471134531064,0.413202263653499,36.34546286824885,pye3d 0.1.1 real-time,78.23445782996428,112.66516537852819,34.1380145892677,36.34546286824885,19.637688707576856,3.8182062181265675,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.7728961195423865,1.9964618956295812,33.30783049079433,-0.30450240735800044,-0.1742495599769767,-0.936437597900155,1.9091031090632837,1.7459399445139903,-1.885182937008249,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.566216,0,1,0.969941258430481,0.4075260403822669,0.4130194375411709,36.3419727484491,pye3d 0.1.1 real-time,78.24499975339525,112.70026799209519,34.138104888599706,36.3419727484491,19.577077525909374,3.8177311262059375,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.7715810678418151,2.0004104040347324,33.306669106356466,-0.30437586644911324,-0.17386961457854144,-0.9365493521697941,1.9088655631029687,1.7455541093867488,-1.8850256444406852,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.566216,0,1,0.969941258430481,0.4069688320159912,0.4129221041997274,36.357276916503906,2d c++,78.13801574707031,112.71895599365234,35.095829010009766,36.357276916503906,30.34025001525879,,,,,,,,,,,,,,,,,,,,,
-323801.564564,0,0,1.0,0.43210109368730515,0.5956757831038808,47.647210845496964,pye3d 0.1.1 real-time,82.96340998796259,77.63024964405489,45.79424865536655,47.647210845496964,136.8179810095988,4.234661384354834,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.322327528779019,-2.014961169783834,28.192828955134814,-0.17460728352084565,0.26946104477177096,-0.9470496512284753,2.117330692177417,1.2979629953724894,-1.753118606467906,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.564564,0,0,1.0,0.43275952339172363,0.5950837532679241,47.644046783447266,2d c++,83.08982849121094,77.7439193725586,45.51906204223633,47.644046783447266,153.494873046875,,,,,,,,,,,,,,,,,,,,,
-323801.557126,0,1,0.9839492440223694,0.4073610968398,0.4131625521288208,36.315904903267736,pye3d 0.1.1 real-time,78.2133305932416,112.6727899912664,34.106980862898205,36.315904903267736,19.525134219371964,3.8151094097569573,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.7780230955699423,2.003206451002916,33.30824632451265,-0.30499575085627345,-0.1736005648335835,-0.9363975842819537,1.9075547048784787,1.7452809048623403,-1.8856718977523517,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.557126,0,1,0.9839492440223694,0.40684568881988525,0.41315154234568274,36.32563018798828,2d c++,78.11437225341797,112.6749038696289,35.078529357910156,36.32563018798828,26.871307373046875,,,,,,,,,,,,,,,,,,,,,
-323801.557125,0,0,1.0,0.4315529607966182,0.5956505402308425,47.61755304648494,pye3d 0.1.1 real-time,82.8581684729507,77.63509627567824,45.75525254020395,47.61755304648494,136.87570918406965,4.232080798477054,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.3276792601172815,-2.0125480516366134,28.19450414268186,-0.17512225410897506,0.26969324717375165,-0.9468884562316036,2.116040399238527,1.2977218660729277,-1.753674880495389,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.557125,0,0,1.0,0.432243545850118,0.5949702660242717,47.61176300048828,2d c++,82.99076080322266,77.76570892333984,45.49503707885742,47.61176300048828,155.27572631835938,,,,,,,,,,,,,,,,,,,,,
-323801.549122,0,1,1.0,0.40773266890567544,0.4135695025906495,36.26893596404176,pye3d 0.1.1 real-time,78.28467242988968,112.59465550259529,34.06885210592694,36.26893596404176,19.646140609874607,3.8101423978840208,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.7727293685533936,1.998814158253088,33.30733886420228,-0.3044863617366033,-0.17402321340049562,-0.9364849046910323,1.9050711989420104,1.7457100860545602,-1.8851525859017608,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.549122,0,1,1.0,0.4072618881861369,0.4135921001434326,36.275596618652344,2d c++,78.19428253173828,112.59031677246094,34.996978759765625,36.275596618652344,25.232498168945312,,,,,,,,,,,,,,,,,,,,,
-323801.54494,0,0,1.0,0.4287981192270915,0.5945902665456135,47.41960906982422,2d c++,82.32923889160156,77.83866882324219,45.28075408935547,47.41960906982422,154.59100341796875,,,,,,,,,,,,,,,,,,,,,
-323801.54494,0,0,1.0,0.4281709503655409,0.5952382391026414,47.427710218009544,pye3d 0.1.1 real-time,82.20882247018386,77.71425809229285,45.4936561267306,47.427710218009544,137.48015263537945,4.215662433626995,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.3821240901399117,-2.0033334761716572,28.2073612701815,-0.18036121032056654,0.2705799201112784,-0.9456512785611166,2.1078312168134974,1.2968009554939208,-1.759259827869419,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.53944,0,1,1.0,0.4139367739359538,0.4198005596796671,36.285945892333984,2d c++,79.47586059570312,111.3982925415039,34.8087272644043,36.285945892333984,28.185474395751925,,,,,,,,,,,,,,,,,,,,,
-323801.53944,0,1,1.0,0.4142660996920173,0.4198297816454949,36.280023044305295,pye3d 0.1.1 real-time,79.53909114086731,111.39268192406499,34.19881093949884,36.280023044305295,22.672252173849117,3.8113935094567726,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.6361277895114248,1.8663358670277155,33.28941930951278,-0.29134186866466855,-0.18677094291728738,-0.9382092146449886,1.9056967547283863,1.758670544812397,-1.871885224753311,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.532388,0,0,1.0,0.4171776597045504,0.5932484026101523,47.26480090219598,pye3d 0.1.1 real-time,80.09811066327367,78.09630669885074,45.05681153881407,47.26480090219598,139.3469046663658,4.204155649076951,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.571132797050258,-1.9754279824112704,28.253359787518455,-0.19854858162287847,0.27326512750034987,-0.9412250691666476,2.1020778245384757,1.2940106042089894,-1.7786953258488354,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.532388,0,0,1.0,0.4175376097361247,0.5922081470489502,47.23217010498047,2d c++,80.16722106933594,78.29603576660156,45.41367721557617,47.23217010498047,160.2493591308594,,,,,,,,,,,,,,,,,,,,,
-323801.510107,0,0,0.99,0.394005974250425,0.5868775479640846,46.95576486638328,pye3d 0.1.1 real-time,75.6491470560816,79.31951079089576,44.036459851398206,46.95576486638328,142.3089189381257,4.186155217010041,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.002053695486148,-1.882109505526996,28.382139245242257,-0.2400139644081112,0.2822447021252668,-0.9288332600694924,2.0930776085050207,1.284663186209562,-1.8236685954740006,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.510107,0,0,0.99,0.3945547739664714,0.5863647063573201,46.92768096923828,2d c++,75.7545166015625,79.41797637939453,43.66744613647461,46.92768096923828,154.27110290527347,,,,,,,,,,,,,,,,,,,,,
-323801.509852,0,1,0.99,0.4288482666015625,0.43734053770701087,36.510494232177734,2d c++,82.3388671875,108.0306167602539,34.653804779052734,36.510494232177734,48.923370361328125,,,,,,,,,,,,,,,,,,,,,
-323801.509852,0,1,0.99,0.42924590856389955,0.43774342098176267,36.502521980520655,pye3d 0.1.1 real-time,82.41521444426871,107.95326317150156,34.5806630500079,36.502521980520655,31.711630084472787,3.8381155983098885,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.3173026836399786,1.4806359002215719,33.2800426370516,-0.2606629085481202,-0.22388493952761349,-0.9391114853732496,1.9190577991549442,1.7965951094813633,-1.8415440773922545,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.502973,0,0,1.0,0.3951788889928185,0.5871358170417562,46.85691168240606,pye3d 0.1.1 real-time,75.87434668662115,79.26992312798279,43.98361500038068,46.85691168240606,142.2609398017919,4.176728275440853,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.984210361025278,-1.8925914883652215,28.37436861061221,-0.2382969887490739,0.2812360728563851,-0.9295809897353978,2.0883641377204265,1.2857143994775575,-1.8217413651330754,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.502973,0,0,1.0,0.3956488370895386,0.5866212844848633,46.83011245727539,2d c++,75.9645767211914,79.36871337890625,43.76630783081055,46.83011245727539,153.75831604003906,,,,,,,,,,,,,,,,,,,,,
-323801.502447,0,1,1.0,0.4287172230962318,0.43704516548700234,36.46661246353546,pye3d 0.1.1 real-time,82.3137068344765,108.08732822649554,34.54173934029087,36.46661246353546,31.438640476699696,3.8340990781433195,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.32682162339785,1.489785748005159,33.280512357080305,-0.261578868953388,-0.22300449501413047,-0.9390662865424139,1.9170495390716598,1.7956918268816584,-1.8424618715107752,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.502447,0,1,1.0,0.4283505280812581,0.43669585386912024,36.474388122558594,2d c++,82.24330139160156,108.1543960571289,34.665870666503906,36.474388122558594,46.84862518310547,,,,,,,,,,,,,,,,,,,,,
-323801.496724,0,0,0.9882538914680481,0.3947044803484501,0.5870226881602696,46.77131760664269,pye3d 0.1.1 real-time,75.78326022690243,79.29164387322824,43.890932153017154,46.77131760664269,142.45342436457804,4.169238770955533,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-1.997609617670353,-1.9004169641285875,28.375448491762295,-0.23958633282090308,0.2804830660999657,-0.929477078123282,2.0846193854777666,1.286498986780184,-1.823069438488085,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.496724,0,0,0.9882538914680481,0.39513202508290607,0.5864355166753132,46.74087905883789,2d c++,75.86534881591797,79.40438079833984,43.8125,46.74087905883789,154.70765686035156,,,,,,,,,,,,,,,,,,,,,
-323801.495734,0,1,0.9287621974945068,0.428423284917606,0.43707543155946615,36.43236814481625,pye3d 0.1.1 real-time,82.25727070418036,108.08151714058249,34.49847404027734,36.43236814481625,31.482367173968143,3.8305307883000412,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.3325140670985611,1.482191530099481,33.28390663910031,-0.26212662460388003,-0.22373524897281843,-0.9387396716027546,1.9152653941500206,1.796441522859662,-1.8430931848874579,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.495734,0,1,0.9287621974945068,0.42816972732543945,0.4367964665095011,36.43933868408203,2d c++,82.20858764648438,108.13507843017578,34.55908203125,36.43933868408203,42.89311218261719,,,,,,,,,,,,,,,,,,,,,
-323801.48871400004,0,0,1.0,0.39420818605058355,0.5870588753829278,46.69226475524917,pye3d 0.1.1 real-time,75.68797172171205,79.28469592647787,43.8101983024477,46.69226475524917,142.67629954034533,4.162264568117947,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.0085191405164142,-1.9116611180217475,28.374880217936116,-0.2406361021462204,0.2794010968871281,-0.9295317602977015,2.0811322840589734,1.287626018288535,-1.8241139285948502,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.48871400004,0,0,1.0,0.39461155732472736,0.5864809354146321,46.66205978393555,2d c++,75.76541900634766,79.39566040039062,43.76057052612305,46.66205978393555,154.62661743164057,,,,,,,,,,,,,,,,,,,,,
-323801.4883,0,1,0.9777894616127014,0.42875491257060966,0.4373507189229118,36.36743657231029,pye3d 0.1.1 real-time,82.32094321355706,108.02866196680094,34.43701306599522,36.36743657231029,31.749009506928964,3.8235866099985047,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.3254557879192248,1.467899449371009,33.28535518219054,-0.26144744137317916,-0.225110505082129,-0.9386002854789076,1.9117933049992524,1.7978527775939646,-1.8424602678222441,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.4883,0,1,0.9777894616127014,0.42850712935129803,0.4370809396107992,36.374088287353516,2d c++,82.27336883544922,108.08045959472656,34.49861526489258,36.374088287353516,42.87649154663086,,,,,,,,,,,,,,,,,,,,,
-323801.481823,0,1,1.0,0.4294472812011449,0.4384902943406812,36.17242321233326,pye3d 0.1.1 real-time,82.45387799061982,107.80986348658921,34.25164865022823,36.17242321233326,32.40778011670807,3.8031684984523855,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.308129236413659,1.4359692417987882,33.28825497200313,-0.2597801931772014,-0.22818299073831272,-0.9383212530740924,1.9015842492261927,1.8010073562419573,-1.8408875470727453,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.481823,0,1,1.0,0.4290054241816203,0.43816371758778894,36.17917251586914,2d c++,82.3690414428711,107.87256622314453,34.501399993896484,36.17917251586914,49.36485290527344,,,,,,,,,,,,,,,,,,,,,
-323801.481165,0,0,1.0,0.3932150602340698,0.5863933563232422,46.459835052490234,2d c++,75.4972915649414,79.4124755859375,43.66458511352539,46.459835052490234,155.24678039550784,,,,,,,,,,,,,,,,,,,,,
-323801.481165,0,0,1.0,0.3928632470895292,0.587013016254976,46.492782648608326,pye3d 0.1.1 real-time,75.4297434411896,79.29350087904459,43.59493279564006,46.492782648608326,143.0163068977777,4.144711618721995,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.032040623996518,-1.922813170123289,28.37765279105789,-0.24289945794938325,0.27832799017332116,-0.9292649693246675,2.0723558093609973,1.2887434532170414,-1.8264648092826503,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.47468000004,0,1,1.0,0.4294968843460083,0.43838953971862793,36.11153793334961,2d c++,82.4634017944336,107.82920837402344,34.445499420166016,36.11153793334961,51.59625244140625,,,,,,,,,,,,,,,,,,,,,
-323801.47468000004,0,1,1.0,0.42998399552340355,0.43874627411109957,36.10520588292947,pye3d 0.1.1 real-time,82.55692714049349,107.76071537066889,34.194924468041776,36.10520588292947,32.76821962294512,3.7959218981635767,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.292762403655908,1.419650392316047,33.287994786297276,-0.25830151900565484,-0.2297532727619336,-0.9383462894553118,1.8979609490817884,1.8026204931909617,-1.8394164456455213,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.473162,0,0,1.0,0.39194463256276363,0.5863582974329129,46.63844049092627,pye3d 0.1.1 real-time,75.25336945205062,79.41920689288071,43.69910661814946,46.63844049092627,143.16048898439396,4.15876178045385,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.052757748132917,-1.924318724621262,28.382640707679133,-0.24489296414888076,0.2781831181242071,-0.9287850068240058,2.079380890226925,1.2888942819330687,-1.8285991420777112,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.473162,0,0,1.0,0.39234737555185956,0.5858578681945801,46.610713958740234,2d c++,75.33069610595703,79.51528930664062,43.56661605834961,46.610713958740234,153.87364196777347,,,,,,,,,,,,,,,,,,,,,
-323801.46520700003,0,1,1.0,0.42982534567515057,0.4386080900828043,35.92745590209961,2d c++,82.5264663696289,107.78724670410156,34.488807678222656,35.92745590209961,47.2669792175293,,,,,,,,,,,,,,,,,,,,,
-323801.46520700003,0,1,1.0,0.4302746623946703,0.4387969508090481,35.92245659056528,pye3d 0.1.1 real-time,82.6127351797767,107.75098544466276,34.02587930506363,35.92245659056528,32.88898667966835,3.7763986929452455,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.2870215148539184,1.4146416304815932,33.28764384737749,-0.25774910172311877,-0.23023524109417173,-0.9383800585686132,1.8881993464726228,1.8031157380602991,-1.8388599258339982,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.46457400004,0,0,0.9672287702560425,0.3920717035221002,0.5860504950583878,46.40226806826767,pye3d 0.1.1 real-time,75.27776707624324,79.47830494878956,43.48671601058485,46.40226806826767,143.23833278497062,4.137731772252881,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.0528399267186934,-1.9347847487988705,28.379533840760214,-0.24490087178698397,0.2771760244781592,-0.9290839652326682,2.0688658861264404,1.289942602138311,-1.8285277705742151,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.46457400004,0,0,0.9672287702560425,0.39247175057729083,0.5853708187739055,46.364601135253906,2d c++,75.35457611083984,79.60880279541016,43.51557922363281,46.364601135253906,156.78094482421875,,,,,,,,,,,,,,,,,,,,,
-323801.457943,0,1,1.0,0.42981886863708496,0.43879612286885583,35.897789001464844,2d c++,82.52522277832031,107.75114440917969,34.43780517578125,35.897789001464844,49.13021469116208,,,,,,,,,,,,,,,,,,,,,
-323801.457943,0,1,1.0,0.4302986405384554,0.43902170451072686,35.892613406186484,pye3d 0.1.1 real-time,82.61733898338343,107.70783273394045,33.992190522586924,35.892613406186484,33.079321561834625,3.773288204678055,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.2849094032165724,1.4021758375586648,33.29013074873996,-0.2575458636860554,-0.23143476257745754,-0.9381407563734344,1.8866441023390275,1.8043485544152469,-1.8387236286139275,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.45711300004,0,0,1.0,0.39172902961483963,0.5856388529130525,46.29780136793718,pye3d 0.1.1 real-time,75.2119736860492,79.55734024069392,43.381464707350894,46.29780136793718,143.30038773275257,4.128818181400456,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.0586137791875716,-1.9389985962850167,28.379801314655147,-0.24545646099984533,0.2767705468147508,-0.9290582275451283,2.064409090700228,1.2903645889335842,-1.829093675808109,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.45711300004,0,0,1.0,0.3920495907465617,0.585094412167867,46.268314361572266,2d c++,75.27352142333984,79.66187286376953,43.43299102783203,46.268314361572266,154.1741485595703,,,,,,,,,,,,,,,,,,,,,
-323801.44913200004,1,0,1.0,0.3916164371666872,0.5853867526874943,46.0705186201084,pye3d 0.1.1 real-time,75.19035593600394,79.6057434840011,43.174069305428176,46.0705186201084,143.31610235105748,4.10862306423254,1.0,,0.4922445897991128,-4.81528249101563,38.03485763444344,10.392304845413264,-2.0558513159538316,-1.9442630102149145,28.377505285277138,-0.24519064285124095,0.27626397834815875,-0.9292791630750382,2.05431153211627,1.290891710427612,-1.8287675489409603,99.50852814168292,60.17239482375833,185.19902106460074,185.19902106460074,0.0
-323801.44913200004,1,0,1.0,0.3918362855911255,0.5848555167516072,46.0429573059082,2d c++,75.2325668334961,79.7077407836914,43.38631057739258,46.0429573059082,153.24891662597656,,,,,,,,,,,,,,,,,,,,,
-323801.44878700003,1,1,1.0,0.4304269742790714,0.43947621998239783,35.94298010344046,pye3d 0.1.1 real-time,82.64197906158171,107.62056576337962,34.030358234583055,35.94298010344046,33.43057759178014,3.7787314848358564,1.0,,1.3915857238841651,3.807316442089445,43.03957547687927,10.392304845413264,-1.2810094518849655,1.3796903495252169,33.29463491363534,-0.25717059069420045,-0.2335984296722861,-0.9377073429042976,1.8893657424179282,1.806573194000612,-1.8384694514095616,105.00788468049241,120.9644528168721,163.46296194619782,163.46296194619782,0.0
-323801.44878700003,1,1,1.0,0.4301277796427409,0.4392110904057821,35.948665618896484,2d c++,82.58453369140625,107.67147064208984,34.15567398071289,35.948665618896484,45.87310028076172,,,,,,,,,,,,,,,,,,,,,
